"�..ATP","Location","Tournament","Date","Series","Court","Surface","Round","Best.of","Winner","Loser","WRank","LRank","W1","L1","W2","L2","W3","L3","W4","L4","W5","L5","Wsets","Lsets","Comment","CBW","CBL","GBW","GBL","IWW","IWL","SBW","SBL","B365W","B365L","B.WW","B.WL","EXW","EXL","PSW","PSL","WPts","LPts","ATP","UBW","UBL","LBW","LBL","SJW","SJL","MaxW","MaxL","AvgW","AvgL","HeadtoHead","HeadtoHeadMatches","LastHeadtoHead","Winner_retired_last_game","Loser_retired_last_game","Winner_walkover_last_game","Loser_walkover_last_game","NrGames","Winner_fatigue","Loser_fatigue","Country","Winner_home","Loser_home","WinnerisHome","LoserisHome","Winner_games","Loser_games","Uncertainty","Uncertainty2","Winner_rating","Winner_ratingClay","Winner_ratingHard","Winner_ratingGrass","Loser_rating","Loser_ratingClay","Loser_ratingHard","Loser_ratingGrass","Winner_skillBo5","Winner_skillBo3","Loser_skillBo5","Loser_skillBo3","Winner_expectationBasedOnRating","Loser_expectationBasedOnRating","Winner_skillBo5PlusScores","Winner_skillBo3PlusScores","Loser_skillBo5PlusScores","Loser_skillBo3PlusScores","Winner_country","Loser_country"
"13","Delray Beach","Delray Beach Open","2/17/2015","ATP250","Outdoor","Hard","1st Round","3","Troicki V.","Robert S.","43","200","6","7","7","5","6","1","","","","","2","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.11","6.5",NA,NA,"1.1","6.25","1.13","7.39","961","235",NA,NA,NA,"1.12","5.5",NA,NA,"1.14","7.39","1.11","6.19","0","0","0","0","0","0","0","32","0","0","United States",NA,NA,0,0,315,59,5.38068334678504e-05,0.0169491525423729,1728.1451139572,1603.01827820229,1661.15458086239,1544.35823375214,1486.13627356637,1449.87891044451,1503.70994733549,1481.94602672395,0.0355033847040184,-0.0355033847040184,-0.0350877192982456,0.0350877192982456,0.801089048941075,0.198910951058925,-0.00783000620385521,0.00783000620385521,0.0771548805129244,-0.0771548805129244,"Serbia","New Zealand"
"13","Delray Beach","Delray Beach Open","2/17/2015","ATP250","Outdoor","Hard","1st Round","3","Rublev A.","Sela D.","370","90","6","4","1","6","6","3","","","","","2","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"3","1.36",NA,NA,"2.9","1.38","3.15","1.4","115","575",NA,NA,NA,"2.75","1.4",NA,NA,"3.25","1.4","2.96","1.37","0","0","0","0","0","0","0","26","0","0","United States",NA,NA,0,0,1,209,0.00478468899521531,1,1490.00904001946,1500,1488.9939996735,1500,1565.56244464103,1415.48203908678,1567.20159116181,1492.68290780212,0,0,-0.0727272727272727,0.0727272727272727,0.392952009623043,0.607047990376957,-0.515001942692308,0.515001942692308,0.0877572225316554,-0.0877572225316554,"Russia","Israel"
"13","Delray Beach","Delray Beach Open","2/17/2015","ATP250","Outdoor","Hard","1st Round","3","Kokkinakis T.","Krajinovic F.","143","98","6","2","6","3","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.3","3.4",NA,NA,"1.3","3.2","1.33","3.6","373","560",NA,NA,NA,"1.36","3",NA,NA,"1.38","3.6","1.31","3.27","0","0","0","0","0","0","0","17","0","0","United States",NA,NA,0,0,13,21,0.00366300366300366,0.0769230769230769,1497.1307986566,1500,1484.1473905729,1500,1501.30654613067,1524.63159314122,1470.71329823193,1500,0,0,0,0,0.493990905657966,0.506009094342034,0.0525407544618097,-0.0525407544618097,-0.189387182031009,0.189387182031009,"Australia","Serbia"
"13","Delray Beach","Delray Beach Open","2/17/2015","ATP250","Outdoor","Hard","1st Round","3","Gonzalez A.","Querrey S.","101","39","3","6","2","1","","","","","","","0","1","Retired",NA,NA,NA,NA,NA,NA,NA,NA,"6","1.12",NA,NA,"5.75","1.12","6.85","1.13","545","1080",NA,NA,NA,"5","1.14",NA,NA,"7","1.15","5.83","1.12","0","0","0","0","0","0","0","12","0","44.642256","United States",NA,NA,0,1,35,395,7.23327305605787e-05,0.0285714285714286,1476.6289515476,1470.05061787612,1488.2293039927,1479.24799093886,1696.48549268616,1523.26422563284,1661.29297686177,1605.30489677133,0.0787037037037037,-0.0787037037037037,-0.0653955973104909,0.0653955973104909,0.220012078780091,0.779987921219909,0.085173155290626,-0.085173155290626,0.00528151417280975,-0.00528151417280975,"Spain","United States"
"13","Delray Beach","Delray Beach Open","2/17/2015","ATP250","Outdoor","Hard","1st Round","3","Mannarino A.","Quigley E.","41","463","6","4","6","4","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.11","6.5",NA,NA,"1.11","6","1.13","6.96","1043","82",NA,NA,NA,"1.12","5.5",NA,NA,"1.14","7.19","1.11","6.1","0","0","0","0","0","0","0","20","0","0","United States",NA,NA,0,1,136,0,2,2,1550.56395641924,1444.94604162987,1514.45152799539,1519.2484790047,1500,1500,1500,1500,0.0196078431372549,-0.0196078431372549,0,0,0.572257951577804,0.427742048422196,0.0635150363468024,-0.0635150363468024,0,0,"France","United States"
"13","Delray Beach","Delray Beach Open","2/17/2015","ATP250","Outdoor","Hard","1st Round","3","Nishioka Y.","Sijsling I.","154","133","7","5","6","1","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"2.62","1.44",NA,NA,"2.7","1.45","2.83","1.48","327","411",NA,NA,NA,"2.38","1.53",NA,NA,"2.83","1.53","2.59","1.47","0","0","0","1","0","0","0","19","0","0","United States",NA,NA,0,0,1,116,0.00862068965517241,1,1489.91823384944,1500,1488.36898005985,1500,1459.84632426605,1456.48307768215,1452.0106813282,1500.57034909925,0,0,-0.13,0.13,0.543169208645928,0.456830791354072,0.510593876186443,-0.510593876186443,0.00308551279429659,-0.00308551279429659,"Japan","Netherlands"
"13","Delray Beach","Delray Beach Open","2/17/2015","ATP250","Outdoor","Hard","1st Round","3","Smyczek T.","Kozlov S.","80","406","7","5","6","2","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.22","4",NA,NA,"1.25","3.75","1.25","4.36","613","101",NA,NA,NA,"1.25","3.75",NA,NA,"1.29","4.36","1.24","3.9","0","0","0","0","0","0","0","20","0","0","United States",NA,NA,1,1,64,3,0.00520833333333333,0.333333333333333,1534.96198847771,1489.48865166668,1518.01035468086,1485.3866313215,1471.69259796658,1500,1480.16729010461,1489.39802338059,0.0885714285714285,-0.0885714285714285,0,0,0.590058662222885,0.409941337777115,0.00882857149037453,-0.00882857149037453,-0.541951423407385,0.541951423407385,"United States","United States"
"13","Delray Beach","Delray Beach Open","2/17/2015","ATP250","Outdoor","Hard","1st Round","3","Young D.","Dodig I.","56","86","7","5","7","5","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"2.1","1.66",NA,NA,"2.25","1.62","2.06","1.84","834","585",NA,NA,NA,"2.1","1.67",NA,NA,"2.3","1.84","2.13","1.68","0","0","0","0","0","0","0","24","47.4698769696","10.8198214048","United States",NA,NA,0,0,173,204,2.83350334353395e-05,0.00578034682080925,1579.53910214855,1460.85453147185,1551.57935439301,1428.77792815058,1619.66996675861,1515.42723455464,1588.74576435824,1572.53184090542,-0.0267080745341615,0.0267080745341615,-0.0786815523657629,0.0786815523657629,0.442502519320964,0.557497480679036,0.0530769332685846,-0.0530769332685846,0.0274857592090837,-0.0274857592090837,"Australia","Croatia"
"13","Delray Beach","Delray Beach Open","2/17/2015","ATP250","Outdoor","Hard","1st Round","3","Lu Y.H.","Groth S.","61","70","6","7","7","6","6","4","","","","","2","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.83","1.83",NA,NA,"1.88","1.88","1.97","1.92","783","717",NA,NA,NA,"1.91","1.8",NA,NA,"2.1","1.92","1.93","1.82","-1","1","-1","0","0","0","0","36","0","9.29913872","United States",NA,NA,0,0,278,40,8.99280575539568e-05,0.025,1617.62453667984,1449.11158088442,1582.75006404774,1533.77115852628,1551.02666988337,1505.57503557613,1516.67150433024,1504.82521748567,-0.0617760617760618,0.0617760617760618,-0.0625,0.0625,0.594685199397384,0.405314800602616,0.0238837312251201,-0.0238837312251201,0.0318555322193014,-0.0318555322193014,"China","Australia"
"13","Delray Beach","Delray Beach Open","2/17/2015","ATP250","Outdoor","Hard","1st Round","3","Anderson K.","Smith J.P.","15","195","6","3","6","3","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.12","6",NA,NA,"1.13","5.5","1.14","6.49","2230","245",NA,NA,NA,"1.14","5",NA,NA,"1.15","7","1.13","5.61","0","0","0","0","0","0","0","18","53.47692592","0","United States",NA,NA,0,0,312,3,0.00106837606837607,0.333333333333333,1759.07485379325,1622.14090123971,1720.83247372049,1548.3043397018,1471.48213213785,1500,1469.42380311148,1500,0.0220846233230134,-0.0220846233230134,0,0,0.839635266317792,0.160364733682208,-0.00143642954512696,0.00143642954512696,-0.0880422118298335,0.0880422118298335,"South Africa","Canada"
"13","Delray Beach","Delray Beach Open","2/18/2015","ATP250","Outdoor","Hard","1st Round","3","Matosevic M.","Isner J.","78","19","6","4","6","4","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"4.33","1.2",NA,NA,"3.6","1.25","4.32","1.25","663","1765",NA,NA,NA,"3.5","1.29",NA,NA,"4.5","1.29","3.93","1.23","-3","3","-1","0","0","0","0","20","0","14.22221216","United States",NA,NA,0,0,140,375,1.9047619047619e-05,0.00714285714285714,1616.95994648618,1502.12673352111,1572.81232410294,1502.87551820723,1755.07687131277,1595.74487624061,1750.15762265543,1590.20408842022,-0.304915180513267,0.304915180513267,-0.036922624301265,0.036922624301265,0.311082166595715,0.688917833404285,0.0840276015571462,-0.0840276015571462,-0.0195626813729644,0.0195626813729644,"Australia","Czech Republic"
"13","Delray Beach","Delray Beach Open","2/18/2015","ATP250","Outdoor","Hard","2nd Round","3","Mannarino A.","Kudla D.","41","132","6","2","6","2","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.57","2.25",NA,NA,"1.58","2.3","1.67","2.36","1043","417",NA,NA,NA,"1.53","2.38",NA,NA,"1.69","2.5","1.6","2.28","0","0","0","0","0","0","0","16","17.2","14.0524","United States",NA,NA,0,1,137,43,0.000169750466813784,0.0232558139534884,1559.37544261674,1444.94604162987,1524.32334803868,1519.2484790047,1476.32076436223,1478.93849819553,1443.66111007454,1522.52088123014,0.0137064534551685,-0.0137064534551685,-0.102272727272727,0.102272727272727,0.617299391245878,0.382700608754122,0.0652370617016008,-0.0652370617016008,0.0791253783756097,-0.0791253783756097,"France","United States"
"13","Delray Beach","Delray Beach Open","2/18/2015","ATP250","Outdoor","Hard","2nd Round","3","Karlovic I.","Kokkinakis T.","29","143","7","6","7","6","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.66","2.1",NA,NA,"1.7","2.1","1.84","2.1","1295","373",NA,NA,NA,"1.67","2.1",NA,NA,"1.84","2.14","1.74","2.06","0","0","0","0","0","0","0","26","25.8","14.62","United States",NA,NA,0,0,462,14,0.00015460729746444,0.0714285714285714,1682.28118678491,1587.76154707989,1646.60928896484,1623.27788180282,1507.55458600005,1500,1494.04932474756,1500,-0.094082356149441,0.094082356149441,0,0,0.732198803570004,0.267801196429996,0.0360790940666572,-0.0360790940666572,0.0684825785933076,-0.0684825785933076,"Croatia","Australia"
"13","Delray Beach","Delray Beach Open","2/18/2015","ATP250","Outdoor","Hard","2nd Round","3","Johnson S.","Rublev A.","42","370","6","3","6","3","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.1","7",NA,NA,"1.13","5.5","1.13","7.04","1028","115",NA,NA,NA,"1.14","5",NA,NA,"1.15","7.04","1.12","5.76","0","0","0","0","0","0","0","18","21.448540352","22.36","United States",NA,NA,1,0,76,2,0.00657894736842105,0.5,1624.91894639119,1487.33485971573,1600.8713890027,1501.31267895262,1502.51422862123,1500,1501.57414296069,1500,-0.170833333333333,0.170833333333333,0,0,0.669210889201985,0.330789110798015,-0.0182533689567492,0.0182533689567492,-0.561024966534633,0.561024966534633,"United States","Russia"
"13","Delray Beach","Delray Beach Open","2/19/2015","ATP250","Outdoor","Hard","2nd Round","3","Lu Y.H.","Anderson K.","61","15","7","6","6","3","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"4","1.22",NA,NA,"3.75","1.25","4.22","1.27","783","2230",NA,NA,NA,"3.75","1.25",NA,NA,"4.25","1.29","3.85","1.24","-1","1","-1","0","0","0","0","22","26.6256","37.8953467104","United States",NA,NA,0,0,279,313,1.14512121108019e-05,0.003584229390681,1625.97402157226,1449.11158088442,1591.11439630476,1533.77115852628,1762.37836730711,1622.14090123971,1724.75531243231,1548.3043397018,-0.0643818065342729,0.0643818065342729,0.0203536184210527,-0.0203536184210527,0.313198845342479,0.686801154657521,0.024798254008759,-0.024798254008759,-0.000189127251601195,0.000189127251601195,"China","South Africa"
"13","Delray Beach","Delray Beach Open","2/19/2015","ATP250","Outdoor","Hard","2nd Round","3","Young D.","Gonzalez A.","56","101","6","3","6","2","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.16","5",NA,NA,"1.2","4.3","1.2","5.16","834","545",NA,NA,NA,"1.2","4.33",NA,NA,"1.21","5.26","1.18","4.61","0","0","0","0","0","0","0","17","31.3927835104","8.8752","United States",NA,NA,0,0,174,36,0.000159642401021711,0.0277777777777778,1591.02355025054,1460.85453147185,1562.97699800971,1428.77792815058,1492.69670272473,1470.05061787612,1503.27384673738,1479.24799093886,-0.0312435765673176,0.0312435765673176,0.0535714285714285,-0.0535714285714285,0.637843111177611,0.362156888822389,0.0537238482534745,-0.0537238482534745,0.0799532783516599,-0.0799532783516599,"Australia","Spain"
"13","Delray Beach","Delray Beach Open","2/19/2015","ATP250","Outdoor","Hard","2nd Round","3","Dolgopolov O.","Smyczek T.","24","80","6","2","6","4","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.57","2.25",NA,NA,"1.62","2.25","1.72","2.25","1420","613",NA,NA,NA,"1.53","2.38",NA,NA,"1.72","2.38","1.62","2.23","1","1","1","0","0","0","0","18","13.993232","14.792","United States",NA,NA,0,1,271,65,5.67697984672154e-05,0.0153846153846154,1669.82742537647,1601.72474151735,1629.96214289178,1535.70794413411,1543.40678003591,1489.48865166668,1527.19288306153,1485.3866313215,0.0362097103223175,-0.0362097103223175,0.0756302521008403,-0.0756302521008403,0.674308198356427,0.325691801643573,-0.0161877981898179,0.0161877981898179,0.0138338834658905,-0.0138338834658905,"Ukraine","United States"
"13","Delray Beach","Delray Beach Open","2/19/2015","ATP250","Outdoor","Hard","2nd Round","3","Nishioka Y.","Matosevic M.","154","78","6","1","6","3","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"3.25","1.33",NA,NA,"3.1","1.35","3.75","1.32","327","663",NA,NA,NA,"3","1.36",NA,NA,"3.75","1.38","3.24","1.33","0","0","0","0","0","0","0","16","14.0524","17.2","United States",NA,NA,0,0,2,141,0.00354609929078014,0.5,1499.32894815133,1500,1497.59502729193,1500,1631.1516538543,1502.12673352111,1587.95629646153,1502.87551820723,0,0,-0.309318377911993,0.309318377911993,0.318899798339572,0.681100201660428,0.0537630848323706,-0.0537630848323706,0.0833620656203176,-0.0833620656203176,"Japan","Australia"
"13","Delray Beach","Delray Beach Open","2/20/2015","ATP250","Outdoor","Hard","2nd Round","3","Tomic B.","Troicki V.","46","43","6","3","6","7","6","4","","","","","2","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.9","1.8",NA,NA,"1.9","1.82","1.93","1.97","942","961",NA,NA,NA,"1.83","1.83",NA,NA,"1.97","1.97","1.91","1.84","0","2","1","0","0","0","0","32","11.449008","20.353792","United States",NA,NA,0,0,176,316,1.79804372842348e-05,0.00568181818181818,1691.8768281626,1516.89094417283,1649.10493074939,1544.00970515977,1732.24267954901,1603.01827820229,1667.08228473675,1544.35823375214,0.082273112807464,-0.082273112807464,0.0337183442140756,-0.0337183442140756,0.442168844116803,0.557831155883197,0.0839916106282149,-0.0839916106282149,-0.0066853016800198,0.0066853016800198,"Australia","Serbia"
"13","Delray Beach","Delray Beach Open","2/20/2015","ATP250","Outdoor","Hard","Quarterfinals","3","Young D.","Dolgopolov O.","56","24","2","6","6","3","6","4","","","","","2","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.83","1.83",NA,NA,"1.88","1.88","1.99","1.93","834","1420",NA,NA,NA,"2","1.73",NA,NA,"2.1","1.93","1.93","1.83","0","0","0","0","0","0","0","27","29.885344","27.51417952","United States",NA,NA,0,0,175,272,2.10084033613445e-05,0.00571428571428571,1598.48398216028,1460.85453147185,1571.52426946629,1428.77792815058,1676.53667649033,1601.72474151735,1637.30131953244,1535.70794413411,-0.0357142857142857,0.0357142857142857,0.0341220676348126,-0.0341220676348126,0.389525444317455,0.610474555682545,0.0557568115375564,-0.0557568115375564,-0.0154034212766819,0.0154034212766819,"Australia","Ukraine"
"13","Delray Beach","Delray Beach Open","2/20/2015","ATP250","Outdoor","Hard","Quarterfinals","3","Tomic B.","Nishioka Y.","46","154","6","3","6","1","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.18","4.5",NA,NA,"1.18","4.5","1.22","4.96","942","327",NA,NA,NA,"1.17","4.5",NA,NA,"1.22","5.1","1.19","4.53","0","0","0","0","0","0","0","16","43.449008","25.845064","United States",NA,NA,0,0,177,3,0.00188323917137476,0.333333333333333,1703.36814997379,1516.89094417283,1659.93740836348,1544.00970515977,1513.35961230554,1500,1510.51504813526,1500,0.0782828282828283,-0.0782828282828283,0,0,0.74909230027459,0.25090769972541,0.0838347796717925,-0.0838347796717925,-0.0583716203208073,0.0583716203208073,"Australia","Japan"
"13","Delray Beach","Delray Beach Open","2/20/2015","ATP250","Outdoor","Hard","Quarterfinals","3","Mannarino A.","Lu Y.H.","41","61","3","6","6","1","6","1","","","","","2","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.66","2.1",NA,NA,"1.72","2.05","1.77","2.2","1043","783",NA,NA,NA,"1.8","1.91",NA,NA,"1.8","2.25","1.74","2.05","1","1","1","0","0","0","0","23","24.55472","41.818016","United States",NA,NA,0,0,138,280,2.5879917184265e-05,0.0072463768115942,1567.25907515707,1444.94604162987,1532.27411021598,1519.2484790047,1640.1221253582,1449.11158088442,1605.19180231367,1533.77115852628,0.00791855203619907,-0.00791855203619907,-0.0669642857142857,0.0669642857142857,0.396652332573933,0.603347667426067,0.0673590619502307,-0.0673590619502307,0.0244479759012274,-0.0244479759012274,"France","China"
"13","Delray Beach","Delray Beach Open","2/21/2015","ATP250","Outdoor","Hard","Quarterfinals","3","Karlovic I.","Johnson S.","29","42","6","2","7","6","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.4","2.75",NA,NA,"1.48","2.55","1.49","2.81","1295","1028",NA,NA,NA,"1.4","2.75",NA,NA,"1.5","2.9","1.44","2.68","-2","2","-1","0","0","0","0","21","32.9477008","19.10712224","United States",NA,NA,0,1,463,77,2.8049704075622e-05,0.012987012987013,1687.79789143137,1587.76154707989,1652.65641339936,1623.27788180282,1631.73320207363,1487.33485971573,1608.30525967801,1501.31267895262,-0.0952672378620971,0.0952672378620971,-0.179303278688525,0.179303278688525,0.579990475851648,0.420009524148352,0.0366461289638043,-0.0366461289638043,-0.0132455803444751,0.0132455803444751,"Croatia","United States"
"13","Delray Beach","Delray Beach Open","2/21/2015","ATP250","Outdoor","Hard","Semifinals","3","Young D.","Tomic B.","56","46","4","6","6","4","6","2","","","","","2","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"2.2","1.66",NA,NA,"2.15","1.68","2.28","1.72","834","327",NA,NA,NA,"2.25","1.57",NA,NA,"2.28","1.83","2.15","1.68","1","1","1","0","0","0","0","28","48.92139584","51.12614688","United States",NA,NA,0,0,176,178,3.19203268641471e-05,0.00568181818181818,1611.05975800734,1460.85453147185,1583.7513129983,1428.77792815058,1708.53684858814,1516.89094417283,1666.06197806854,1544.00970515977,-0.0401215805471125,0.0401215805471125,0.0743525480367586,-0.0743525480367586,0.363287603696585,0.636712396303415,0.0559998202583168,-0.0559998202583168,0.0859880022346982,-0.0859880022346982,"Australia","Australia"
"13","Delray Beach","Delray Beach Open","2/22/2015","ATP250","Outdoor","Hard","Semifinals","3","Karlovic I.","Mannarino A.","29","41","6","3","6","4","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.53","2.5",NA,NA,"1.52","2.45","1.66","2.4","1295","1043",NA,NA,NA,"1.53","2.38",NA,NA,"1.67","2.62","1.55","2.39","1","1","1","0","0","0","0","19","46.395022688","35.171470912","United States",NA,NA,0,0,464,139,1.55048375093029e-05,0.00719424460431655,1696.45008762883,1587.76154707989,1661.64868427371,1623.27788180282,1579.68803710605,1444.94604162987,1544.70462280934,1519.2484790047,-0.0964460119370591,0.0964460119370591,0.00224089635854341,-0.00224089635854341,0.661981368022638,0.338018631977362,0.0368179514962281,-0.0368179514962281,0.0673392425877253,-0.0673392425877253,"Croatia","France"
"13","Delray Beach","Delray Beach Open","2/22/2015","ATP250","Outdoor","Hard","The Final","3","Karlovic I.","Young D.","29","56","6","3","6","3","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.72","2.1",NA,NA,"1.58","2.3","1.75","2.24","1295","834",NA,NA,NA,"1.62","2.25",NA,NA,"1.77","2.44","1.61","2.28","0","0","0","0","0","0","0","18","65.395022688","66.1524004224","United States",NA,NA,0,0,465,177,1.21499301379017e-05,0.00564971751412429,1703.41327144756,1587.76154707989,1668.60703936069,1623.27788180282,1624.17603337119,1460.85453147185,1596.44682709404,1428.77792815058,-0.0976187254769313,0.0976187254769313,-0.044466800804829,0.044466800804829,0.612094803658292,0.387905196341708,0.0371996641240404,-0.0371996641240404,0.0560546327955393,-0.0560546327955393,"Croatia","Australia"
"14","Marseille","Open 13","2/16/2015","ATP250","Indoor","Hard","1st Round","3","Stakhovsky S.","Rosol L.","59","31","6","3","6","2","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.4","2.75",NA,NA,"1.4","2.8","1.48","2.83","804","1245",NA,NA,NA,"1.44","2.62",NA,NA,"1.49","2.9","1.42","2.74","0","0","0","0","0","0","0","17","24.7003442816","0","France",NA,NA,0,0,233,163,2.6330340451302e-05,0.00613496932515337,1580.46582726014,1465.91565618479,1541.88766150689,1531.03123883378,1595.11478437046,1614.65730595929,1498.2138111232,1516.02753676756,-0.0705958549222798,0.0705958549222798,-0.0782374100719425,0.0782374100719425,0.47893093960707,0.52106906039293,0.038289004839723,-0.038289004839723,0.00504424436453943,-0.00504424436453943,"Ukraine","Czech Republic"
